https://www.realtor.ca/real-estate/24147181/54-maclaughlin-drive-port-hawkesbury-port-hawkesbury,"$279,900 ","54 MacLaughlin Drive, Port Hawkesbury, Nova Scotia",4 + 0,2,RE/MAX Park Place Inc. (Port Hawkesbury)
https://www.realtor.ca/real-estate/24146000/22-ridge-avenue-stewiacke-stewiacke,"$459,900 ","22 Ridge Avenue, Stewiacke, Nova Scotia",3 + 0,2,BORDEN REAL ESTATE LIMITED - A586
https://www.realtor.ca/real-estate/24145574/17-teviot-place-valley-valley,"$349,900 ","17 Teviot Place, Valley, Nova Scotia",3 + 3,3,Coldwell Banker Open Door Realty Ltd.
https://www.realtor.ca/real-estate/24145577/20-kirtland-court-dartmouth-dartmouth,"$399,900 ","20 Kirtland Court, Dartmouth, Nova Scotia",2 + 1,2,RE/MAX Nova
https://www.realtor.ca/real-estate/24145573/1409-1650-granville-street-halifax-halifax,"$1,252,500 ","1409 1650 Granville Street, Halifax, Nova Scotia",3 + 0,3,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24145576/7084-3-highway-hunts-point-hunts-point,"$285,000 ","7084 3 Highway, Hunts Point, Nova Scotia",2 + 1,3,Land & Sea Real Estate Services Inc
https://www.realtor.ca/real-estate/24144862/52-highway-14-robinsons-corner-robinsons-corner,"$750,000 ","52 Highway 14, Robinsons Corner, Nova Scotia",3 + 1,3,Keller Williams Select Realty
https://www.realtor.ca/real-estate/24144863/154-porters-lake-station-road-porters-lake-porters-lake,"$429,900 ","154 Porters Lake Station Road, Porters Lake, Nova Scotia",2 + 0,1,Century 21 Trident Realty Ltd.
https://www.realtor.ca/real-estate/24144861/335-macdonald-street-new-glasgow-new-glasgow,"$214,500 ","335 Macdonald Street, New Glasgow, Nova Scotia",3 + 0,2,Turning Point Real Estate Limited
https://www.realtor.ca/real-estate/24144545/88-poplar-street-stellarton-stellarton,"$290,000 ","88 Poplar Street, Stellarton, Nova Scotia",3 + 2,2,PG Direct Realty Ltd.
https://www.realtor.ca/real-estate/24144543/86-burnyeat-street-truro-truro,"$299,000 ","86 BURNYEAT Street, Truro, Nova Scotia",3 + 2,2,RE/MAX Fairlane Realty
https://www.realtor.ca/real-estate/24144544/35-shannon-drive-truro-truro,"$279,900 ","35 Shannon Drive, Truro, Nova Scotia",3 + 2,2,PG Direct Realty Ltd.
https://www.realtor.ca/real-estate/24144546/1116-main-road-eastern-passage-eastern-passage,"$289,900 ","1116 Main Road, Eastern Passage, Nova Scotia",2 + 0,1,Royal LePage Atlantic (Dartmouth)
https://www.realtor.ca/real-estate/24144431/191-highway-208-new-germany-new-germany,"$269,900 ","191 Highway 208, New Germany, Nova Scotia",3 + 0,1,EXIT Realty Inter Lake
https://www.realtor.ca/real-estate/24144161/47-martin-lake-drive-lake-echo-lake-echo,"$299,900 ","47 Martin Lake Drive, Lake Echo, Nova Scotia",3 + 0,1,Royal LePage Atlantic (Dartmouth)
https://www.realtor.ca/real-estate/24144162/3495-clam-harbour-road-clam-harbour-clam-harbour,"$59,900 ","3495 Clam Harbour Road, Clam Harbour, Nova Scotia",3 + 0,1,Exit Realty Metro
https://www.realtor.ca/real-estate/24143869/335-royal-oaks-way-belnan-belnan,"$599,900 ","335 Royal Oaks Way, Belnan, Nova Scotia",3 + 0,2,Royal LePage Atlantic (Enfield)
https://www.realtor.ca/real-estate/24144030/26-windstone-close-bedford-bedford,"$599,000 ","26 Windstone Close, Bedford, Nova Scotia",3 + 0,4,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24142915/1110-60-walter-havill-drive-armdale-armdale,"$434,900 ","1110 60 Walter Havill Drive, Armdale, Nova Scotia",2 + 0,2,Keller Williams Select Realty
https://www.realtor.ca/real-estate/24142914/1098-terence-bay-road-terence-bay-terence-bay,"$1,299,900 ","1098 Terence Bay Road, Terence Bay, Nova Scotia",3 + 0,4,Keller Williams Select Realty
https://www.realtor.ca/real-estate/24142913/243-cross-road-upper-kennetcook-upper-kennetcook,"$449,900 ","243 Cross Road, Upper Kennetcook, Nova Scotia",2 + 0,2,Hants Realty Ltd.
https://www.realtor.ca/real-estate/24142912/2252-highway-344-manassette-lake-manassette-lake,"$199,000 ","2252 Highway 344, Manassette Lake, Nova Scotia",3 + 0,1,Del Mar Realty Inc.
https://www.realtor.ca/real-estate/24142346/4311-south-river-road-antigonish-antigonish,"$225,000 ","4311 South River Road, Antigonish, Nova Scotia",2 + 0,2,SCELES REALTY LIMITED - ANTIGONISH - D0090
https://www.realtor.ca/real-estate/24141443/914-214-highway-belnan-belnan,"$129,900 ","914 214 Highway, Belnan, Nova Scotia",3 + 0,1,Royal LePage Atlantic (Enfield)
https://www.realtor.ca/real-estate/24141144/68-college-grant-road-college-grant-college-grant,"$549,000 ","68 College Grant Road, College Grant, Nova Scotia",6 + 0,2,RE/MAX Nova
https://www.realtor.ca/real-estate/24141145/33-birch-street-salmon-river-salmon-river,"$379,900 ","33 Birch Street, Salmon River, Nova Scotia",3 + 0,2,Coldwell Banker Open Door Realty Ltd.
https://www.realtor.ca/real-estate/24141142/4598-highway-2-wellington-wellington,"$429,900 ","4598 Highway 2, Wellington, Nova Scotia",2 + 1,3,Coldwell Banker Open Door Realty Ltd.
https://www.realtor.ca/real-estate/24141143/366-main-street-middleton-middleton,"$299,500 ","366 MAIN Street, Middleton, Nova Scotia",5 + 0,2,RE/MAX Banner Real Estate
https://www.realtor.ca/real-estate/24141026/4590-highway-2-wellington-wellington,"$299,900 ","4590 Highway 2, Wellington, Nova Scotia",3 + 0,1,Exit Realty Metro
https://www.realtor.ca/real-estate/24140890/136-silver-point-road-martins-river-martins-river,"$450,000 ","136 Silver Point Road, Martins River, Nova Scotia",3 + 0,1,PG Direct Realty Ltd.
https://www.realtor.ca/real-estate/24140035/7492-highway-1-ardoise-ardoise,"$709,900 ","7492 Highway 1, Ardoise, Nova Scotia",3 + 0,2,Royal LePage Anchor Realty
https://www.realtor.ca/real-estate/24139488/18-holmes-hill-hantsport-hantsport,"$369,900 ","18 Holmes Hill, Hantsport, Nova Scotia",3 + 0,2,Exit Realty Town & Country
https://www.realtor.ca/real-estate/24139025/88b-shore-road-dartmouth-dartmouth,"$889,000 ","88B Shore Road, Dartmouth, Nova Scotia",3 + 0,4,Ingram Varner & Associates
https://www.realtor.ca/real-estate/24138875/810-young-avenue-halifax-halifax,"$2,000,000 ","810 Young Avenue, Halifax, Nova Scotia",7 + 0,5,Bryant Realty Atlantic
https://www.realtor.ca/real-estate/24137487/45-lovat-crescent-new-glasgow-new-glasgow,"$419,900 ","45 Lovat Crescent, New Glasgow, Nova Scotia",2 + 1,3,Blinkhorn Real Estate Ltd.
https://www.realtor.ca/real-estate/24132791/38-soaring-way-hammonds-plains-hammonds-plains,"$775,000 ","38 Soaring Way, Hammonds Plains, Nova Scotia",3 + 1,4,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24132969/231-southgate-drive-bedford-bedford,"$819,900 ","231 Southgate Drive, Bedford, Nova Scotia",4 + 0,4,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24132663/50-west-porters-lake-road-porters-lake-porters-lake,"$345,000 ","50 West Porters Lake Road, Porters Lake, Nova Scotia",3 + 0,1,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24132126/41-peter-court-eastern-passage-eastern-passage,"$279,900 ","41 Peter Court, Eastern Passage, Nova Scotia",0 + 3,2,RE/MAX NOVA - 15867
https://www.realtor.ca/real-estate/24132662/1437-10-highway-cookville-cookville,"$329,900 ","1437 10 Highway, Cookville, Nova Scotia",2 + 0,1,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24131886/5-parkstone-terrace-dartmouth-dartmouth,"$279,000 ","5 Parkstone Terrace, Dartmouth, Nova Scotia",2 + 0,1,Royal LePage Atlantic (Dartmouth)
https://www.realtor.ca/real-estate/24131885/9273-highway-10-nictaux-nictaux,"$185,000 ","9273 Highway 10, Nictaux, Nova Scotia",2 + 0,1,Exit Realty Town & Country
https://www.realtor.ca/real-estate/24131884/1046-evanston-road-cleveland-cleveland,"$139,900 ","1046 Evanston Road, Cleveland, Nova Scotia",2 + 0,1,ViewPoint Realty (Sydney)
https://www.realtor.ca/real-estate/24131720/506-martin-avenue-new-glasgow-new-glasgow,"$299,900 ","506 Martin Avenue, New Glasgow, Nova Scotia",3 + 0,2,Results Realty Atlantic Inc.
https://www.realtor.ca/real-estate/24131262/24-trout-run-spryfield-spryfield,"$489,900 ","24 Trout Run, Spryfield, Nova Scotia",3 + 1,4,Royal LePage Anchor Realty
https://www.realtor.ca/real-estate/24131297/226-states-lane-beechville-beechville,"$489,900 ","226 States Lane, Beechville, Nova Scotia",3 + 0,4,Red Door Realty
https://www.realtor.ca/real-estate/24131260/398-crown-drive-halifax-halifax,"$425,000 ","398 Crown Drive, Halifax, Nova Scotia",3 + 1,3,Red Door Realty
https://www.realtor.ca/real-estate/24130823/582a-herring-cove-road-halifax-halifax,"$549,900 ","582A Herring Cove Road, Halifax, Nova Scotia",3 + 1,4,RE/MAX NOVA - 15867
https://www.realtor.ca/real-estate/24130822/86-skyridge-avenue-lower-sackville-lower-sackville,"$279,900 ","86 Skyridge Avenue, Lower Sackville, Nova Scotia",3 + 0,2,Exit Real Estate Professionals
https://www.realtor.ca/real-estate/24130543/489-little-harbour-road-little-harbour-little-harbour,"$359,900 ","489 Little Harbour Road, Little Harbour, Nova Scotia",2 + 1,2,RE/MAX Nova
